Id,MeasurementType,Projection,Distance,WayLength,HeightDifference,HeightMax,Bearing,Slope,DipAngle,DipAzimuth,StrikeAzimuth,SurfaceId,GroupName,BillboardText,Color,Thickness,x,y,z
82247b73-9532-4141-9b20-73426dfc18e3,Polyline,ViewPoint,3.14403674637237,3.48061942085202,0.0379418577067554,3394169.04750517,118.407040258004,3.17481342196252,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.70337203,-325161.421239786,-121297.810088696
c60c1dfa-390c-45b6-b701-ebcd98df0f96,Polyline,ViewPoint,2.34544242173433,2.49076566741225,0.117724642623216,3394169.27093671,118.444144234654,6.75111796872802,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.86213868,-325161.982356578,-121297.409527609
ef6b4361-2ae2-463d-b3be-42be3a22b1fc,Polyline,ViewPoint,11.8678939001103,13.3158468018607,0.134441243950278,3394166.49160654,111.356796019843,3.73007306094824,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376377.39874244,-325155.004886143,-121302.856916986
4050dc41-326c-4174-8582-49521c86ead3,Polyline,ViewPoint,2.14708942787351,2.27129596621892,0.393557437229902,3394170.74231111,143.817464218139,-9.01843353108957,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376382.1990614,-325151.961620209,-121297.732354799
b06fcf52-d687-4f50-8dba-0f09190ad4c5,Polyline,ViewPoint,0.833299208250549,0.910741917105491,0.149057211354375,3394170.79282498,139.755925163389,-8.36014470550832,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376382.43942129,-325151.055173221,-121298.305955231
bbc41e8f-523e-4e10-9247-c25a582c9780,Polyline,ViewPoint,5.04570375142937,5.85927289999759,0.595997925382108,3394170.90466877,141.261129903896,-4.96942957158792,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376382.58712938,-325147.038652035,-121301.837415429
535a22bb-4197-49f1-b369-af914fa18f47,Polyline,ViewPoint,6.29194688201481,7.08810359377759,0.641317859757692,3394170.70454741,136.095141219805,-3.53425939725791,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376382.29376859,-325147.817172419,-121301.471812664
9bdfc583-5708-4609-9c36-9b97610217b0,Polyline,ViewPoint,2.67837819374565,2.81557593625497,0.507846729364246,3394170.05350249,133.014636305879,-8.34826068487499,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376381.48868403,-325150.752127859,-121299.874838138
a1eec7a5-76bd-4698-bed1-f5458e73d22d,Polyline,ViewPoint,1.94536667596689,2.06169216910631,0.145752711221576,3394169.67735817,127.905515122979,-1.22728902650845,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376381.52266546,-325147.363375933,-121302.596748784
0eeefe77-8724-4ed7-9b10-459b55a7a70d,DipAndStrike,ViewPoint,1.88041573934875,1.96006617689847,0.160666205920279,3394170.33428878,124.037304426933,-1.50250022900479,2.22394094810952,176.305207138634,86.3052071386339,,Measurements,,[147. 112. 219. 0],2.5,3376382.25105488,-325146.372079854,-121303.109282169
86a6faeb-ffdb-4d37-8192-d5d248d263a9,DipAndStrike,ViewPoint,1.7286824338744,1.78369603047175,0.211663792375475,3394170.61926087,127.570013888474,-3.94470498158259,10.3606883143757,194.94163625384,104.94163625384,,Measurements,,[147. 112. 219. 255],2.5,3376382.53456521,-325146.074588656,-121303.275687678
7a958431-b1c0-4311-9e27-6e40b2e9cb83,DipAndStrike,ViewPoint,1.93040796980598,1.99864901661637,0.0734924105927348,3394169.9196808,118.426403433019,1.67823068880837,3.49895187105049,355.694351829829,265.694351829829,,Measurements,,[147. 112. 219. 255],2.5,3376381.87378543,-325146.391262123,-121303.23216768
c601df72-fa57-4f31-9918-ceb0036c1e58,DipAndStrike,ViewPoint,1.81027393280557,1.84303149256131,0.0733882403001189,3394169.79760979,116.085561891719,1.71387604161479,5.79074703035435,10.2257038201669,280.225703820167,,Measurements,,[147. 112. 219. 255],2.5,3376381.75029301,-325146.360912103,-121303.271856484
d02047b1-f429-42ec-8377-2458164a8473,DipAndStrike,ViewPoint,1.72988551813081,1.79740209082083,0.133609443437308,3394170.0405677,120.097197014184,-0.707478843083156,13.8464383630549,33.1232555268991,303.123255526899,,Measurements,,[147. 112. 219. 255],2.5,3376381.97940145,-325146.285539828,-121303.283501576
ab75cf60-4e1c-4763-a82d-6836e5272164,DipAndStrike,ViewPoint,2.06303780206943,2.09577448786822,0.0816721408627927,3394169.70663429,116.626452122799,1.72814518251014,4.72267734469392,228.924761259032,138.924761259032,,Measurements,,[147. 112. 219. 255],2.5,3376381.64310482,-325146.542088836,-121303.185537677
6cccdb3e-a853-441c-b7d8-09bf2121930a,DipAndStrike,ViewPoint,0.631696053654632,0.831268227829874,0.037499284837395,3394170.27422359,149.395486451003,-2.38344619131587,5.7768330241561,89.7898951879811,359.789895187981,,Measurements,,[147. 112. 219. 255],2.5,3376382.43642567,-325143.88462502,-121304.210682091
4b3acf41-0dcf-4c41-9662-55a813b37ae1,DipAndStrike,ViewPoint,0.525761423887071,0.644011612794423,0.0179036241024733,3394170.52819495,342.930502069941,2.30992838732906,2.51772892401,124.785725052657,34.7857250526565,,Measurements,,[147. 112. 219. 255],2.5,3376382.69591006,-325144.030696197,-121304.216967699
0d8d7cc9-1518-48a4-8e4b-2c89537a3267,DipAndStrike,ViewPoint,1.82852381207882,1.94257545107466,0.165265594609082,3394170.60737283,144.377688332571,-3.67103973386701,9.54902958166177,211.65131060223,121.65131060223,,Measurements,,[147. 112. 219. 255],2.5,3376382.46441267,-325147.387228252,-121302.0454617
6371c09d-df1c-4a24-af1b-74537792458a,DipAndStrike,ViewPoint,1.14115869720942,1.20989904834948,0.110367722343653,3394170.36009185,140.608357027015,-3.66622960472364,3.62914348043541,146.909879278649,56.9098792786494,,Measurements,,[147. 112. 219. 255],2.5,3376382.1917023,-325148.000440918,-121301.822260578
47d6edc9-f39d-4eff-9113-524510c4930c,DipAndStrike,ViewPoint,0.472451916064162,0.606487103073325,0.0720998649485409,3394170.1700236,150.573834297702,-7.90563908911371,8.35613435989041,137.252048730714,47.2520487307141,,Measurements,,[147. 112. 219. 255],2.5,3376381.81248476,-325151.069471591,-121299.427571655
a9747820-a7de-458d-9fd7-02bb550f8567,DipAndStrike,ViewPoint,0.855138240306696,0.880498850576678,0.118346018251032,3394170.06367466,137.616703528301,-5.79330970779377,7.7993775119416,92.4259654354171,2.42596543541713,,Measurements,,[147. 112. 219. 255],2.5,3376381.65975829,-325151.300855466,-121299.376166645
ba7c8752-c811-4d78-8919-506bf3086a52,DipAndStrike,ViewPoint,1.19592243148769,1.28814324105053,0.217506569810212,3394169.95524316,139.694801965334,-8.52965876164834,8.85294835237391,148.787094309596,58.7870943095963,,Measurements,,[147. 112. 219. 255],2.5,3376381.49052003,-325151.482972327,-121299.17730726
